policy,,gross_return,drawdown,cost_frac,stability,reward,equity
all_flat,245,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,246,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,247,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,248,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,249,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,250,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,251,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,252,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,253,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,254,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,255,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,256,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,257,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,258,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,259,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,260,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,261,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,262,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,263,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,264,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,265,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,266,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,267,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,268,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,269,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,270,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,271,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,272,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,273,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,274,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,275,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,276,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,277,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,278,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,279,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,280,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,281,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,282,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,283,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,284,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,285,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,286,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,287,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,288,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,289,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,290,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,291,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,292,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,293,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,294,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,295,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,296,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,297,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,298,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,299,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,300,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,301,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,302,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,303,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,304,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,305,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,306,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,307,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,308,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,309,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,310,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,311,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,312,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,313,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,314,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,315,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,316,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,317,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,318,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,319,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,320,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,321,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,322,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,323,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,324,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,325,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,326,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,327,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,328,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,329,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,330,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,331,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,332,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,333,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,334,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,335,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,336,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,337,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,338,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,339,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,340,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,341,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,342,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,343,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,344,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,345,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,346,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,347,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,348,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,349,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,350,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,351,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,352,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,353,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,354,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,355,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,356,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,357,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,358,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,359,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,360,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,361,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,362,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,363,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,364,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,365,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,366,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,367,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,368,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,369,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,370,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,371,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,372,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,373,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,374,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,375,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,376,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,377,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,378,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,379,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,380,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,381,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,382,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,383,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,384,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,385,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,386,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,387,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,388,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,389,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,390,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,391,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,392,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,393,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,394,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,395,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,396,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,397,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,398,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,399,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,400,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,401,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,402,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,403,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,404,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,405,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,406,0.0,0.0,0.0,-0.0,0.0,10000000.0
